query,google_place_url,business_name,business_domain,business_phone,type,sub_types,category,full_address,borough,street,city,postal_code,state,country,country_code,timezone,lat,lon,review_url,reviews_id,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,about,description,logo_url,photos_count,photo_url,street_view,price_range,business_status,is_verified,owner_title,owner_link,owner_id,reserving_table_links,booking_appointment_link,place_id,google_id,place_cid
restaurants near new york city,https://www.google.com/maps?cid=1416786665941882505,Eataly NYC Downtown,eataly.com, (212) 897-2895,Italian restaurant,"Italian restaurant, Bar, Cafe, Catering food and drink supplier, Cooking class, Event venue, Grocery store, Italian grocery store, Pasta shop, Pizza restaurant",restaurants,"101 Liberty St 3rd Floor, New York, NY 10007",Manhattan,101 Liberty St 3rd Floor,New York,10007,New York,United States,US,America/New_York,40.710456799999996,-74.0120468,https://search.google.com/local/reviews?placeid=ChIJvx7i_BlawokRidb5WfdvqRM&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,1416786665941882505,5077,4.3,"{1: 252, 2: 180, 3: 420, 4: 1185, 5: 3040}",252,180,420,1185,3040,"{'Friday': '8AM–9PM', 'Saturday': '8AM–9PM', 'Sunday': '8AM–9PM', 'Monday': '8AM–9PM', 'Tuesday': '8AM–9PM', 'Wednesday': '8AM–9PM', 'Thursday': '8AM–9PM'}","{'service_options': {'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True, 'Great coffee': True, 'Great dessert': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Coffee': True, 'Comfort food': True, 'Happy hour drinks': True, 'Hard liquor': True, 'Healthy options': True, ""Kids' menu"": True, 'Late-night food': True, 'Organic dishes': True, 'Quick bite': True, 'Small plates': True, 'Vegetarian options': True, 'Wine': True}, 'dining_options': {'Breakfast': True, 'Brunch': True, 'Lunch': True, 'Dinner': True, 'Catering': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Bar onsite': True, 'Good for kids': True, 'High chairs': True, 'Restroom': True, 'Wi-Fi': False}, 'atmosphere': {'Casual': True, 'Cozy': True}, 'crowd': {'Family-friendly': True, 'Groups': True, 'LGBTQ+ friendly': True, 'Tourists': True}, 'planning': {'Dinner reservations recommended': True, 'Accepts reservations': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'SNAP/EBT': True}}","Bread-themed branch of the famed Italian market, offering counters, restaurants & cooking demos.",https://lh5.googleusercontent.com/-bUCSx5zc10s/AAAAAAAAAAI/AAAAAAAAAAA/_MVxZTsPiSo/s44-p-k-no-ns-nd/photo.jpg,12335+,https://lh5.googleusercontent.com/p/AF1QipOC5dLyjoYIL1_hbENG0nW-AKn9hKwH_QEzbrLJ=w1600-h1000-k-no,,$$$,Operational,True,Eataly NYC Downtown (Owner),https://www.google.com/maps/contrib/113645631602178610012,113645631602178610012,https://www.eataly.com/us_en/stores/nyc-downtown/downtown-pizza-pasta/,https://www.opentable.com/restaurant/profile/1014574?ref=1068,ChIJvx7i_BlawokRidb5WfdvqRM,0x89c25a19fce21ebf:0x13a96ff759f9d689,1416786665941882505
restaurants near new york city,https://www.google.com/maps?cid=10704282729167055681,Parm,parmitalian.com, (212) 776-4927,Italian restaurant,"Italian restaurant, Bar",restaurants,"250 Vesey St, New York, NY 10080",Manhattan,250 Vesey St,New York,10080,New York,United States,US,America/New_York,40.7144371,-74.0160911,https://search.google.com/local/reviews?placeid=ChIJgbhbdBtawokRQetZr21AjZQ&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-7742461344542495935,657,4.0,"{1: 46, 2: 30, 3: 94, 4: 202, 5: 285}",46,30,94,202,285,"{'Friday': '11AM–9PM', 'Saturday': '11AM–9PM', 'Sunday': '11AM–9PM', 'Monday': '11AM–9PM', 'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM'}","{'service_options': {'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Coffee': True, 'Comfort food': True, 'Happy hour drinks': True, 'Hard liquor': True, 'Wine': True}, 'dining_options': {'Lunch': True, 'Dinner': True, 'Catering': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Bar onsite': True, 'Good for kids': True, 'High chairs': True, 'Restroom': True}, 'atmosphere': {'Casual': True}, 'crowd': {'Groups': True, 'Tourists': True}, 'planning': {'Accepts reservations': True}}","Chicken parm & other Italian-American classics go gourmet at this hip, diner-inspired space.",https://lh3.googleusercontent.com/-QKIyILSz31U/AAAAAAAAAAI/AAAAAAAAAAA/aeRG0X-ZAro/s44-p-k-no-ns-nd/photo.jpg,819+,https://lh5.googleusercontent.com/p/AF1QipNufaDlOJtT7xDeihIrrYk75yd0aa0818OE-BVy=w1600-h1000-k-no,,$$,Operational,True,Parm (Owner),https://www.google.com/maps/contrib/100050456561081209043,100050456561081209043,https://resy.com/cities/ny/parm-battery-park-city,,ChIJgbhbdBtawokRQetZr21AjZQ,0x89c25a1b745bb881:0x948d406daf59eb41,10704282729167055681
restaurants near new york city,https://www.google.com/maps?cid=17727424011994896478,Chef Pnina,, (614) 669-2433,Fine dining restaurant,"Fine dining restaurant, Cooking school",restaurants,"200 Central Park S, New York, NY 10019",Manhattan,200 Central Park S,New York,10019,New York,United States,US,America/New_York,40.7667998,-73.97962679999999,https://search.google.com/local/reviews?placeid=ChIJVVWFA_dYwokRXpivCTd2BPY&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-719320061714655138,1,2.0,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0}",0,1,0,0,0,"{'Friday': '12–9PM', 'Saturday': '12–2:30PM', 'Sunday': '5–9PM', 'Monday': '12–2:30PM', 'Tuesday': '12–9PM', 'Wednesday': '12–9PM', 'Thursday': '12–9PM'}","{'service_options': {'Takeout': True, 'Dine-in': True}, 'highlights': {'Great coffee': True, 'Great dessert': True}, 'popular_for': {'Breakfast': True, 'Dinner': True, 'Solo dining': True}, 'offerings': {'Coffee': True}, 'dining_options': {'Breakfast': True, 'Dinner': True, 'Dessert': True}, 'amenities': {'Restroom': True}, 'atmosphere': {'Cozy': True}, 'planning': {'Accepts reservations': True}}",,,,,,,Operational,False,Chef Pnina (Owner),,,,,ChIJVVWFA_dYwokRXpivCTd2BPY,0x89c258f703855555:0xf604763709af985e,17727424011994896478
restaurants near new york city,https://www.google.com/maps?cid=12412916077404300593,Yard House,yardhouse.com, (646) 434-2448,New American restaurant,"New American restaurant, Bar, Bar & grill, Gastropub, Takeout Restaurant, Sports bar, Vegetarian restaurant",New American restaurant,"575 7th Ave, New York, NY 10018",Manhattan,575 7th Ave,New York,10018,New York,United States,US,America/New_York,40.755089999999996,-73.98727,https://search.google.com/local/reviews?placeid=ChIJ0x8Q6b5ZwokRMSVr7GeJQ6w&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-6033827996305251023,1871,4.5,"{1: 55, 2: 27, 3: 87, 4: 372, 5: 1330}",55,27,87,372,1330,"{'Friday': '11AM–1:20AM', 'Saturday': '11AM–1:20AM', 'Sunday': '11AM–1:20AM', 'Monday': '11AM–1:20AM', 'Tuesday': '11AM–1:20AM', 'Wednesday': '11AM–1:20AM', 'Thursday': '11AM–1:20AM'}","{'service_options': {'No-contact delivery': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True, 'Great dessert': True, 'Sports': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Coffee': True, 'Hard liquor': True, ""Kids' menu"": True, 'Late-night food': True, 'Organic dishes': True, 'Quick bite': True, 'Small plates': True, 'Vegetarian options': True, 'Wine': True}, 'dining_options': {'Brunch': True, 'Lunch': True, 'Dinner': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Bar onsite': True, 'Good for kids': True, 'High chairs': True, 'Restroom': True, 'Wi-Fi': False}, 'atmosphere': {'Casual': True}, 'crowd': {'Family-friendly': True, 'Groups': True, 'LGBTQ+ friendly': True, 'Tourists': True, 'Transgender safespace': True}, 'planning': {'Dinner reservations recommended': True, 'Accepts reservations': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",High-end sports-bar chain with a huge menu of New American fare & an extensive list of draft beers.,https://lh4.googleusercontent.com/-9JSHm8B0KRk/AAAAAAAAAAI/AAAAAAAAAAA/zbhcpjw2EqY/s44-p-k-no-ns-nd/photo.jpg,2221+,https://lh5.googleusercontent.com/p/AF1QipPvZbfF3VricZ--RrQ6OHZYy1UmWcYaQ3L8We7B=w1600-h1000-k-no,,$$,Operational,True,Yard House (Owner),https://www.google.com/maps/contrib/100383668066061593752,100383668066061593752,https://www.yardhouse.com/reservations?setRestaurant=8389&cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:new-york-ny-8389_pl:reservation_rd:1083,https://www.opentable.com/restaurant/profile/1221061?ref=1068,ChIJ0x8Q6b5ZwokRMSVr7GeJQ6w,0x89c259bee9101fd3:0xac438967ec6b2531,12412916077404300593
restaurants near new york city,https://www.google.com/maps?cid=4339773443060882983,Dante NYC,dante-nyc.com, (212) 982-5275,Italian restaurant,"Italian restaurant, Bar, Cafe, Restaurant",restaurants,"79-81 MacDougal St, New York, NY 10012",Manhattan,79-81 MacDougal St,New York,10012,New York,United States,US,America/New_York,40.7288417,-74.0016444,https://search.google.com/local/reviews?placeid=ChIJUw68EZJZwokRJ15RD_T4OTw&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,4339773443060882983,1835,4.5,"{1: 67, 2: 49, 3: 89, 4: 308, 5: 1322}",67,49,89,308,1322,"{'Friday': '12PM–1AM', 'Saturday': '10AM–1AM', 'Sunday': '10AM–1AM', 'Monday': '12PM–1AM', 'Tuesday': '12PM–1AM', 'Wednesday': '12PM–1AM', 'Thursday': '12PM–1AM'}","{'service_options': {'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True, 'Great dessert': True}, 'popular_for': {'Breakfast': True, 'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Coffee': True, 'Comfort food': True, 'Happy hour drinks': True, 'Hard liquor': True, 'Healthy options': True, 'Late-night food': True, 'Small plates': True, 'Wine': True}, 'dining_options': {'Breakfast': True, 'Brunch': True, 'Lunch': True, 'Dinner': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Bar onsite': True, 'Restroom': True}, 'atmosphere': {'Casual': True, 'Cozy': True, 'Romantic': True, 'Upscale': True}, 'crowd': {'Groups': True, 'Tourists': True}, 'planning': {'Dinner reservations recommended': True, 'Accepts reservations': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",Legendary circa-1915 cafe serving small plates & cocktails in an updated historic setting.,https://lh6.googleusercontent.com/-NQ2XGCUkNbE/AAAAAAAAAAI/AAAAAAAAAAA/ZunHNgElWog/s44-p-k-no-ns-nd/photo.jpg,2350+,https://lh5.googleusercontent.com/p/AF1QipMlaHx9bP79ZT7ND6In84hcoLsCDK656hzsXQRE=w1600-h1000-k-no,,$$$,Operational,True,Dante NYC (Owner),https://www.google.com/maps/contrib/108369535322309296388,108369535322309296388,https://resy.com/cities/ny/dante,,ChIJUw68EZJZwokRJ15RD_T4OTw,0x89c2599211bc0e53:0x3c39f8f40f515e27,4339773443060882983
restaurants near new york city,https://www.google.com/maps?cid=11379484203744188786,Eataly NYC Flatiron,eataly.com, (212) 229-2560,Market,"Market, Cafe, Cooking school, Grocery store, Italian grocery store, Italian restaurant, Pasta shop, Pizza restaurant, Wine store",Market,"200 5th Ave, New York, NY 10010",Manhattan,200 5th Ave,New York,10010,New York,United States,US,America/New_York,40.742045,-73.9900845,https://search.google.com/local/reviews?placeid=ChIJaeKcEaRZwokRcllXm5cM7J0&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-7067259869965362830,8530,4.5,"{1: 204, 2: 185, 3: 554, 4: 1991, 5: 5596}",204,185,554,1991,5596,"{'Friday': '9AM–10:30PM', 'Saturday': '9AM–10:30PM', 'Sunday': '9AM–10:30PM', 'Monday': '9AM–10:30PM', 'Tuesday': '9AM–10:30PM', 'Wednesday': '9AM–10:30PM', 'Thursday': '9AM–10:30PM'}","{'service_options': {'In-store shopping': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True, 'Wheelchair accessible parking lot': True}, 'crowd': {'LGBTQ+ friendly': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True}}","Branch of the famed Italian market, offering counters, restaurants & cooking demos.",https://lh6.googleusercontent.com/-KQmOpEPm3Nk/AAAAAAAAAAI/AAAAAAAAAAA/5l-tNSIus8k/s44-p-k-no-ns-nd/photo.jpg,18496+,https://lh5.googleusercontent.com/p/AF1QipOryc3fTOdittrSZuJQMGbK7h9BnYqnq4cLRjn3=w1600-h1000-k-no,,$$,Operational,True,Eataly NYC Flatiron (Owner),https://www.google.com/maps/contrib/112370149873841197166,112370149873841197166,,,ChIJaeKcEaRZwokRcllXm5cM7J0,0x89c259a4119ce269:0x9dec0c979b575972,11379484203744188786
restaurants near new york city,https://www.google.com/maps?cid=10339652401300874962,Il Brigante,ilbrigantenyc.com, (212) 285-0222,Italian restaurant,"Italian restaurant, Pizza restaurant, Southern Italian restaurant",restaurants,"214 Front St, New York, NY 10038",Manhattan,214 Front St,New York,10038,New York,United States,US,America/New_York,40.707451,-74.002642,https://search.google.com/local/reviews?placeid=ChIJo9uywzxawokR0qaNwBPTfY8&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-8107091672408676654,875,4.4,"{1: 28, 2: 26, 3: 56, 4: 226, 5: 539}",28,26,56,226,539,"{'Friday': '12–11PM', 'Saturday': '12:30–11PM', 'Sunday': '12:30–10:30PM', 'Monday': '12–10:30PM', 'Tuesday': '12–10:30PM', 'Wednesday': '12–10:30PM', 'Thursday': '12–10:30PM'}","{'service_options': {'Outdoor seating': True, 'No-contact delivery': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True, 'Fireplace': True, 'Great dessert': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Coffee': True, 'Comfort food': True, 'Healthy options': True, 'Late-night food': True, 'Small plates': True, 'Wine': True}, 'dining_options': {'Breakfast': True, 'Lunch': True, 'Dinner': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Gender-neutral restroom': True, 'Good for kids': True, 'High chairs': True, 'Restroom': True}, 'atmosphere': {'Casual': True, 'Cozy': True, 'Romantic': True}, 'crowd': {'Family-friendly': True, 'Groups': True, 'Tourists': True}, 'planning': {'Dinner reservations recommended': True, 'Accepts reservations': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",Southern Italian cuisine & wine served in a cozy space with exposed brick walls & sidewalk seating.,https://lh6.googleusercontent.com/-6DSOt_bDlEY/AAAAAAAAAAI/AAAAAAAAAAA/OjY4Qsux-2o/s44-p-k-no-ns-nd/photo.jpg,834+,https://lh5.googleusercontent.com/p/AF1QipMac9EySL0oXs25ZkUIj2mZjCdmOrkz9jNDzHe7=w1600-h1000-k-no,,$$,Operational,True,Il Brigante (Owner),https://www.google.com/maps/contrib/100630978535513600705,100630978535513600705,,,ChIJo9uywzxawokR0qaNwBPTfY8,0x89c25a3cc3b2dba3:0x8f7dd313c08da6d2,10339652401300874962
restaurants near new york city,https://www.google.com/maps?cid=16597532501982958891,HAGS,hagsnyc.com,,Fine dining restaurant,Fine dining restaurant,restaurants,"163 1st Ave., New York, NY 10003",Manhattan,163 1st Ave.,New York,10003,New York,United States,US,America/New_York,40.7291339,-73.9847094,https://search.google.com/local/reviews?placeid=ChIJp0ha1dFZwokRK9WxgN9HVuY&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-1849211571726592725,21,4.8,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 20}",1,0,0,0,20,"{'Friday': '5–10PM', 'Saturday': '5–10PM', 'Sunday': '5–9PM', 'Monday': 'Closed', 'Tuesday': '5–10PM', 'Wednesday': '5–10PM', 'Thursday': '5–10PM'}","{'service_options': {'Dine-in': True, 'Delivery': True}, 'popular_for': {'Dinner': True}, 'accessibility': {'Wheelchair accessible parking lot': True}, 'offerings': {'Alcohol': True, 'Cocktails': True, 'Wine': True}, 'dining_options': {'Dinner': True, 'Dessert': True}, 'amenities': {'Bar onsite': True, 'Restroom': True}, 'atmosphere': {'Cozy': True, 'Romantic': True}, 'planning': {'Dinner reservations recommended': True, 'Accepts reservations': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",,,36,https://lh5.googleusercontent.com/p/AF1QipMJPXulyTu88QGmXlo8oajQNz0UMDRcvv-BM4JE=w1600-h1000-k-no,,,Operational,False,HAGS (Owner),,,https://resy.com/cities/ny/hags,,ChIJp0ha1dFZwokRK9WxgN9HVuY,0x89c259d1d55a48a7:0xe65647df80b1d52b,16597532501982958891
restaurants near new york city,https://www.google.com/maps?cid=11020432684531333670,345 Cantina,, (347) 848-7734,Mexican restaurant,"Mexican restaurant, Restaurant",restaurants,"345 E 6th St, New York, NY 10003",Manhattan,345 E 6th St,New York,10003,New York,United States,US,America/New_York,40.726670299999995,-73.9864609,https://search.google.com/local/reviews?placeid=ChIJCYSXIwNZwokRJjqYSCNx8Jg&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-7426311389178217946,43,4.5,"{1: 3, 2: 0, 3: 1, 4: 6, 5: 33}",3,0,1,6,33,"{'Friday': '4PM–1AM', 'Saturday': '12PM–1AM', 'Sunday': '12PM–12AM', 'Monday': '4PM–12AM', 'Tuesday': '4PM–12AM', 'Wednesday': '4PM–12AM', 'Thursday': '4PM–12AM'}","{'service_options': {'Curbside pickup': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True, 'Sports': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Comfort food': True, 'Happy hour drinks': True, 'Happy hour food': True, 'Hard liquor': True, 'Late-night food': True, 'Quick bite': True, 'Small plates': True, 'Vegan options': True, 'Vegetarian options': True, 'Wine': True}, 'dining_options': {'Breakfast': True, 'Brunch': True, 'Lunch': True, 'Dinner': True, 'Seating': True}, 'amenities': {'Bar onsite': True, 'Restroom': True}, 'atmosphere': {'Casual': True}, 'crowd': {'Family-friendly': True, 'Groups': True}}",,https://lh3.googleusercontent.com/-NUj0MRSCKno/AAAAAAAAAAI/AAAAAAAAAAA/ZzBgOPBIAdE/s44-p-k-no-ns-nd/photo.jpg,88+,https://lh5.googleusercontent.com/p/AF1QipOXX8FAm76wTtsLDXQ7Yc1Me9-GSRXThLVxbD9P=w1600-h1000-k-no,,,Operational,True,345 Cantina (Owner),https://www.google.com/maps/contrib/115076289432666606113,115076289432666606113,,,ChIJCYSXIwNZwokRJjqYSCNx8Jg,0x89c2590323978409:0x98f0712348983a26,11020432684531333670
restaurants near new york city,https://www.google.com/maps?cid=2058760722998271050,The Migrant Kitchen,, (917) 409-1417,Latin American restaurant,"Latin American restaurant, Fusion restaurant, Mexican restaurant, Middle Eastern restaurant, New American restaurant",restaurants,"1433 1st Ave., New York, NY 10021",Manhattan,1433 1st Ave.,New York,10021,New York,United States,US,America/New_York,40.769442399999996,-73.9550884,https://search.google.com/local/reviews?placeid=ChIJ2eFeRk5ZwokRSpzWQ_gvkhw&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,2058760722998271050,93,4.5,"{1: 5, 2: 4, 3: 3, 4: 7, 5: 74}",5,4,3,7,74,"{'Friday': '11AM–10PM', 'Saturday': '11AM–10PM', 'Sunday': '11AM–9PM', 'Monday': '11AM–10PM', 'Tuesday': '11AM–10PM', 'Wednesday': '11AM–10PM', 'Thursday': '11AM–10PM'}","{'from_the_business': {'Identifies as Latino-owned': True, 'Identifies as women-owned': True}, 'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True}, 'offerings': {'Coffee': True, 'Comfort food': True, 'Healthy options': True, 'Organic dishes': True, 'Quick bite': True, 'Small plates': True, 'Vegetarian options': True}, 'dining_options': {'Breakfast': True, 'Lunch': True, 'Dinner': True, 'Catering': True, 'Dessert': True}, 'amenities': {'Good for kids': True, 'Wi-Fi': False}, 'atmosphere': {'Casual': True}, 'crowd': {'Family-friendly': True, 'LGBTQ+ friendly': True, 'Transgender safespace': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",,https://lh6.googleusercontent.com/-DqxEjfW_ciA/AAAAAAAAAAI/AAAAAAAAAAA/2-1oV_ypaJY/s44-p-k-no-ns-nd/photo.jpg,55+,https://lh5.googleusercontent.com/p/AF1QipORmKeUBXOrXgRTqf36Y00apGdf_PBBNqYP6tuc=w1600-h1000-k-no,,,Operational,True,The Migrant Kitchen (Owner),https://www.google.com/maps/contrib/110424108858830023310,110424108858830023310,,,ChIJ2eFeRk5ZwokRSpzWQ_gvkhw,0x89c2594e465ee1d9:0x1c922ff843d69c4a,2058760722998271050
